2541.48193359375,110.36720275878906,4069.82958984375,-0.06118772551417351,-1.9905083179473877,99.90692138671875
2541.38671875,110.35299682617188,4069.845947265625,0.015015693381428719,-1.6720234155654907,99.91421508789062
2541.2890625,110.33964538574219,4069.86279296875,0.07157879322767258,-1.399198293685913,99.90736389160156
2541.19189453125,110.33263397216797,4069.8798828125,0.06782004237174988,-1.3845202922821045,99.91313171386719
2541.094482421875,110.32935333251953,4069.896728515625,0.060653023421764374,-1.484917163848877,99.90678405761719
2540.99658203125,110.32746887207031,4069.9140625,0.05412862077355385,-1.6125733852386475,99.91267395019531
2540.897705078125,110.32591247558594,4069.930908203125,0.04839739575982094,-1.7401682138442993,99.90681457519531
2540.7978515625,110.32425689697266,4069.94775390625,0.04438808932900429,-1.8601950407028198,99.91241455078125
2540.697509765625,110.32234191894531,4069.96484375,0.041015055030584335,-1.9717320203781128,99.9066162109375
2540.595947265625,110.32012176513672,4069.981689453125,0.038672663271427155,-2.07665753364563,99.91221618652344
2540.49365234375,110.31765747070312,4070.0,0.036307480186223984,-2.175961494445801,99.90641784667969
2540.390625,110.31494903564453,4070.0185546875,0.03554554656147957,-2.2716660499572754,99.91203308105469
2540.286865234375,110.31204986572266,4070.037109375,0.03556725010275841,-2.3644678592681885,99.90631103515625
2540.181884765625,110.30876922607422,4070.055908203125,0.0374491885304451,-2.444852352142334,99.91194152832031
2540.075927734375,110.3051528930664,4070.07470703125,0.03781389072537422,-2.516664981842041,99.90618896484375
2539.968994140625,110.30136108398438,4070.093017578125,0.03860544413328171,-2.5859642028808594,99.91181945800781
2539.861328125,110.29747772216797,4070.11181640625,0.03835291787981987,-2.6542317867279053,99.90605163574219
2539.752685546875,110.29353332519531,4070.130615234375,0.03864334151148796,-2.722656726837158,99.91168212890625
2539.643310546875,110.2895278930664,4070.149169921875,0.03847610950469971,-2.791382074356079,99.90592956542969
2539.532958984375,110.28545379638672,4070.167724609375,0.04006928578019142,-2.8586390018463135,99.91142272949219
2539.421142578125,110.28083038330078,4070.1875,0.04404865577816963,-2.905637502670288,99.90576171875
2539.30859375,110.27582550048828,4070.20751953125,0.04566013440489769,-2.942568302154541,99.91140747070312
2539.19482421875,110.27064514160156,4070.227783203125,0.045939501374959946,-2.9770469665527344,99.90568542480469
2539.079833984375,110.265380859375,4070.248046875,0.04655356705188751,-3.011894702911377,99.91131591796875
2538.964111328125,110.25981140136719,4070.268310546875,0.04976786673069,-3.036497116088867,99.90565490722656
2538.8466796875,110.25384521484375,4070.28857421875,0.05172260105609894,-3.04872989654541,99.91128540039062
2538.728271484375,110.24769592285156,4070.30908203125,0.052057426422834396,-3.0576090812683105,99.90562438964844
2538.608642578125,110.241455078125,4070.329345703125,0.0527910478413105,-3.066317558288574,99.91130065917969
2538.48779296875,110.23493957519531,4070.350341796875,0.0543024055659771,-3.067779302597046,99.90574645996094
2538.36572265625,110.22824096679688,4070.3720703125,0.053563423454761505,-3.066099166870117,99.91130065917969
